,Coefficient
"hair_over_eyes,",0.6444417843720447
crop_top_overhang,0.6442125856242672
skin_fang,0.6435796619889596
aqua_bow,0.6430647817495659
"acoustic_guitar,",0.6429332736953433
"shoulder_bag,",0.6424024676390546
hakama,0.6423135663050787
"clapping,",0.6421752484054702
covering_mouth,0.642127127879448
"spring_onion,",0.6419778256096318
shishiro_botan,0.6412414464987973
"east_asian_architecture,",0.6410704705013425
shoes_removed,0.6407983900642958
leg_ribbon,0.6407721599718446
pumps,0.6406276146126493
yumemi_riamu,0.640092697520751
"macaron,",0.6395669407788551
"baby_bottle,",0.6394994232912484
"leaf,",0.6394441123949314
gradient_background,0.6394148538009337
wind_lift,0.6391992863278948
baseball_uniform,0.638727081112288
"white_umbrella,",0.6383628471313508
"id_card,",0.6382911209554599
hoshiguma_\(arknights\),0.638287389420523
"tiara,",0.6382868385099543
road_sign,0.6379801949364517
yuki_miku,0.637790134270907
"hibiscus,",0.6375076857601139
yuudachi_\(kancolle\),0.6373531761775204
yuudachi_kai_ni_\(kancolle\),0.6373531761775204
"black_flower,",0.637176902307394
black_belt,0.6371661317520598
"cone_hair_bun,",0.6371246601312586
fangs,0.6371152071009754
"popped_collar,",0.6371094478882808
"ship,",0.636740620884518
"baggy_clothes,",0.6364262749565992
"black_scarf,",0.6364141619842525
sweater_dress,0.6362394636155013
"clothes_around_waist,",0.6357938392621135
"babydoll,",0.635715220632882
gap_\(touhou\),0.6354679398581332
long_skirt,0.6352979740978947
joints,0.6352197404619014
"outstretched_arms,",0.635212369812877
"cat_ear_legwear,",0.635174096812139
arm_ribbon,0.6349257445074179
curry,0.6347160574118585
"elezen,",0.633763674535585
"road,",0.6336178235393052
pom_pom_\(cheerleading\),0.63288148823948
aqua_headwear,0.6328130367910751
raglan_sleeves,0.6328029933574986
yellow_panties,0.6326559709714307
"denim_jacket,",0.6326223148613461
veil,0.6325811066189309
cane,0.6323957554231625
facing_viewer,0.6323135143651848
"white_pantyhose,",0.6317608100536536
"striped_kimono,",0.6314734455187154
imminent_kiss,0.6314191144512269
"blue_sclera,",0.6314039431580833
adjusting_swimsuit,0.6313774003139948
gem_uniform_\(houseki_no_kuni\),0.6313373760818543
siege_\(arknights\),0.6309761591296205
tea,0.6309237249208678
"kouhaku_nawa,",0.6309163770186781
sweatband,0.6308509754121742
"snow_bunny,",0.6308204089288137
white_vest,0.6307849993334038
"scar_on_arm,",0.6305507074099013
purple_bikini,0.6304281644255114
vertical-striped_shirt,0.6299665849451601
ribbed_dress,0.6299627873411435
"wing_hair_ornament,",0.6294513241381742
"horned_helmet,",0.6294069636211952
"bandaid_on_cheek,",0.6292443517233023
long_legs,0.6290569419359325
"obi,",0.6289861123248033
wolf,0.6285845688525528
driving,0.6280456248132906
lace-trimmed_legwear,0.6279006242720966
spread_legs,0.6277999398246127
"full_armor,",0.6277457735782147
"fox_ears,",0.6276676496909529
"medical_eyepatch,",0.6276266806810625
"basket,",0.6271154085058235
"green_neckerchief,",0.6270144798042975
monocle,0.6265302599272703
solo_focus,0.6264239839138487
bow_bra,0.6264226348722447
"red_scarf,",0.6263913352687019
seashell,0.6262605725169588
"facing_away,",0.6262028639211852
tohsaka_rin,0.6260614212833943
"gusset,",0.6259425397414458
"thighband_pantyhose,",0.6259237310897117
blue_panties,0.6254409695879038
"chain_necklace,",0.6253873034538573
striped_dress,0.6253853446602802
"high-waist_skirt,",0.6251196421499403
crossover,0.6249664958143208
red_panties,0.624921016717874
object_hug,0.624643895332391
blue_nails,0.6246114946664624
"aqua_headwear,",0.6242739832464703
"sig_sauer,",0.6238488569599695
"riyo_\(lyomsnpmp\)_\(style\),",0.6232069450838621
"mechanical_halo,",0.6230496642633317
"red_cape,",0.6228773709249782
"pink_flower,",0.6228502628708537
yamashiro_\(azur_lane\),0.6225707967687091
boat,0.6224723204531183
heart_cutout,0.6224583595136515
"animification,",0.6223501558073752
"cover,",0.6222980330798028
"faulds,",0.6222316420856233
"purple_theme,",0.6220741069352436
iron_cross,0.6219808829383702
sniper_rifle,0.6218639562147166
asymmetrical_sleeves,0.6217982900015012
"purple_vest,",0.6216946214589499
kaname_madoka,0.6216896422321206
"shouji,",0.6212046179221601
holding_knife,0.6208884593098871
pinching,0.6208791059424265
jacket_around_waist,0.620752124284531
"o-ring_choker,",0.6204526839514659
"sparrow,",0.620390127086116
infection_monitor_\(arknights\),0.6199080100164692
yaoi,0.6196279223606244
"yellow_butterfly,",0.6194549636821386
negligee,0.6193891484885059
"loungewear,",0.6191480907406826
skeleton,0.6190183829540168
see-through_leotard,0.6189308163238272
bloomers,0.6188445326216354
"tropical_drink,",0.6188157034337533
on_floor,0.6175777533017022
"mole_on_breast,",0.6174451800743412
circlet,0.6171392897108147
locked_arms,0.6169412772710857
blue_footwear,0.6168595948552985
motion_blur,0.6166903037632641
gloria_\(pokemon\),0.6162992338047856
"color_trace,",0.616163593609704
"multiple_swords,",0.6160224821111562
dark_persona,0.6159472822270128
surtr_\(arknights\),0.6159340871221519
antlers,0.6159338614015243
"toenail_polish,",0.6158713734750894
kuzuha_\(nijisanji\),0.6157490225205696
illustrious_\(azur_lane\),0.6156690344794492
jumpsuit,0.6154302642283478
"cardigan_around_waist,",0.6152501683846346
"lake,",0.6140806612729055
leaf_print,0.6134500442122103
"grey_sailor_collar,",0.6125615858461773
tokitarou_\(fate\),0.6125446946421248
"kimono,",0.6124055694805548
upskirt,0.6124001739042979
souryuu_asuka_langley,0.6123624990183333
"bush,",0.6122151086844771
"purple_sleeves,",0.6121083786367187
monster_girl,0.6120853983051441
"cable,",0.6119519850384482
"emphasis_lines,",0.611679901338571
"crescent_pin,",0.6115134478764214
"military_hat,",0.6114387441535092
"large_hat,",0.6114023692737416
red_bikini,0.6112997788615403
"spooning,",0.6112945745932007
"circlet,",0.6108733382073751
sage_\(dq3\),0.6108733382073751
"confused,",0.6105656532989782
diagonal_stripes,0.6103588269753095
"dappled_sunlight,",0.6102037641692687
dragon_tail,0.610200301074234
"wind_lift,",0.6100156742287033
o-ring,0.6098750336706087
death,0.60982368345808
"year_of_the_pig,",0.6097249974526702
mechanical_parts,0.6095993423748775
"moon,",0.6084569920826448
abyssal_ship,0.6083671372987621
kamisato_ayato,0.6082943497740365
topless,0.6082091546478311
"red_horns,",0.6081861405881581
striped_pants,0.6077327035892177
"pout,",0.6076273691368168
shoulder_cutout,0.6072367449603537
"playing_instrument,",0.6072182047688935
"white_sailor_collar,",0.6064255918055056
kirito,0.6063281830445293
"wringing_clothes,",0.6062689539112338
kero,0.6062670134361647
"skull_hair_ornament,",0.6062042148972152
gift,0.6061657864429981
squiggle,0.6060065829771297
red_gloves,0.6057648554663784
"coin,",0.605732429653957
mordred_\(fate/apocrypha\),0.6052584136697549
cross-shaped_pupils,0.604997556974098
"=3,",0.6049604776046403
forehead_mark,0.6048196921216833
blue_belt,0.60462227091565
animalization,0.6045152167661414
"backless_dress,",0.6044635283376196
yukoku_kiriko,0.6043244506658958
bare_back,0.6043111321619041
kazama_iroha,0.6039733938249394
"red_hairband,",0.6038920692011531
bedroom,0.6036673380586631
"white_sports_bra,",0.6033706464090897
"skull_earrings,",0.6032241004638116
torn_pantyhose,0.6030555405378722
"purple_bowtie,",0.6030220972959645
"fake_screenshot,",0.6027306502710156
"blood_on_weapon,",0.6023994155241881
fairy_wings,0.602383126498653
lightning_bolt_symbol,0.6019613160518436
semiramis_\(fate\),0.6012804610352441
axe,0.6012621951234242
pink_headwear,0.6008381285625918
school_desk,0.6004953908979244
library,0.6004826549840873
"flower_earrings,",0.6004697707203521
cat_girl,0.6004437858929897
short_hair_with_long_locks,0.6004418069451376
"buster_sword,",0.6004236870955496
white_bodysuit,0.600183674906798
"tail_piercing,",0.5997831467488464
"voice_actor,",0.5994725443461704
multicolored_jacket,0.5988786321750403
"pink_belt,",0.5982663308980971
suspender_shorts,0.597729144116791
"head_out_of_frame,",0.5974224043414295
bridal_veil,0.5972821336079697
"strawberry_hair_ornament,",0.5970758110306098
lize_helesta,0.5970176799312215
red-tinted_eyewear,0.5964978508995197
back_cutout,0.5957276938975189
elaina_\(majo_no_tabitabi\),0.595666864826938
"map,",0.5956320093518481
ballerina,0.5953073094506057
building,0.5952789478799829
2020,0.5952616780534264
"potato_chips,",0.5952549832672858
pocky,0.5949748488367353
"hair_on_horn,",0.5949724792118538
"6+girls,",0.5948727203409967
grey_bow,0.594438433868984
hooded_cape,0.5942387268117894
morrigan_aensland,0.5938247172431542
"tank_top,",0.593460521399086
yae_sakura,0.5932269140982003
"orange_scarf,",0.5927767902801832
horn_ornament,0.5927023793088168
springfield_\(girls'_frontline\),0.5924108204827045
"flask,",0.592256464325673
portrait,0.5918160491574246
pants_pull,0.5917511248621138
popped_collar,0.5916532839382207
"magic,",0.5915948937259535
"plaid_skirt,",0.5914649136990061
"hand_on_own_knee,",0.5914339487145901
ange_katrina,0.5912256508988958
jiangshi,0.5909711480458503
"ninja_mask,",0.590947363603341
untied,0.5908959064396032
barcode,0.5907036102024159
"leaning_to_the_side,",0.5906997218783737
girl_sandwich,0.5897794215907132
"tie_clip,",0.5894158753023222
starfish,0.5891072030413682
"pouring_onto_self,",0.5888590655173378
one_knee,0.588858115442154
"grey_sweater,",0.5886755848411688
"straight_hair,",0.5886539826773416
"purple_gloves,",0.5883749485299692
necktie_between_breasts,0.5882033456934324
blue_bowtie,0.5881351223139449
"sleeveless_kimono,",0.5877923176716404
"blue_ascot,",0.5877630069191901
"rock,",0.5876273877924775
blue_background,0.5873212022024265
"starter_pokemon_trio,",0.5872019088410922
"against_wall,",0.586677434402286
"!,",0.5862716031765691
yellow_rose,0.5861427670052245
"bra_peek,",0.5856859983851578
"frilled_hair_tubes,",0.5856334265318301
archer_\(fate\),0.5854975709651185
laffey_\(azur_lane\),0.5854861640487379
"scar_on_forehead,",0.5851793530102202
"blue_cardigan,",0.5851628644998087
sailor_hat,0.5850734368083448
hooded_coat,0.5850549522019197
"uranohoshi_school_uniform,",0.5848833692160594
chain-link_fence,0.5848036674864319
"flaming_eye,",0.5847135833487309
"elite_ii_\(arknights\),",0.5846252980905577
pink_sweater,0.5843907985783444
stage_lights,0.5843346534385938
angel,0.5842144087266644
rooftop,0.5838388704681021
2022,0.5836086321826517
cardboard_box,0.5835648220136999
one-piece_swimsuit,0.5833192583279273
faceless_male,0.5831223994199385
"black_choker,",0.5828740586343132
torn_shirt,0.5828535026292004
"butterfly_wings,",0.5827868165500374
single_hair_intake,0.5827201424538643
"back_focus,",0.5826948627566687
yellow_shirt,0.5825706579086097
cat_ears,0.5822093674151879
vines,0.5819271653638765
dragon_girl,0.581915185541126
face-to-face,0.5819096832137919
office_lady,0.5811991099686461
"dolphin_shorts,",0.5810826676381884
hoshimachi_suisei,0.5809254520907802
hong_meiling,0.5806973792347776
exusiai_\(arknights\),0.5806888206046438
"two-tone_bow,",0.5805316616954761
miyamoto_frederica,0.5800730703267426
single_sock,0.5798058149785454
"wide-eyed,",0.5797903919611389
:o,0.5795978515640839
"h&k_ump,",0.5795489725650625
medjed_\(fate\),0.5793503852474295
"standing_on_liquid,",0.5793442860315742
skirt_set,0.5790300529716724
goggles_around_neck,0.5787701021272201
green_thighhighs,0.5785537400004598
snake_hair,0.5783108823110495
"black_bikini,",0.5777775870157649
"hug_from_behind,",0.5777324962347835
"dakimakura_\(medium\),",0.5774492342231048
"pizza,",0.5769845694565232
"brown_pantyhose,",0.5769129703752058
pool,0.5769076653706936
"heart_tattoo,",0.5768253194240905
alice_margatroid,0.5766397020576958
surgical_mask,0.5764805841671243
"summer_festival,",0.5764700295437079
black_bra,0.576262284243195
green_gloves,0.5761790108031276
"iron_cross,",0.5761419836494361
dragon_horns,0.5759289937217826
"yellow_cardigan,",0.5754178437597406
"calendar_\(object\),",0.5749694677855259
"shoulder_cutout,",0.574956516874156
calendar_\(object\),0.5742633404078953
skirt_pull,0.5740123259993564
iori_\(blue_archive\),0.573714101787827
"wristwatch,",0.5736005191864192
white_feathers,0.5734715817021164
"backless_leotard,",0.5732986319805283
"hair_intakes,",0.5730796484341901
"pink_scrunchie,",0.572608567253317
"crying_with_eyes_open,",0.5725338145461322
black_scarf,0.5723635545742574
alternate_hair_length,0.5720457988298822
"beard,",0.5719001777510765
"nun,",0.5718033269953661
white_fur,0.5717143453893466
motorcycle,0.5715727906936672
"brown_headwear,",0.5710106802526111
chips_\(food\),0.5709251570385416
princess_daisy,0.5708806006655828
luigi,0.5708806006655828
"sign,",0.5707426270437428
employee_uniform,0.5706702049286465
shark_girl,0.5703260328220783
"male_focus,",0.5700981055215705
"bread,",0.5700537257099348
"bowl,",0.5700533650382843
"tilted_headwear,",0.570005352392917
"orange_flower,",0.5699696655404891
helmet_removed,0.5697594765517047
"red_socks,",0.5697533442574199
"weapon_over_shoulder,",0.5695310934295648
"penguin,",0.5693945329437848
"blue_feathers,",0.5693635870591506
"asymmetrical_horns,",0.5693613878935289
cream,0.5688772070176786
"yellow_rose,",0.5687739378911376
thighlet,0.5687484059814637
"yellow_skin,",0.5686365873235787
"single_hair_bun,",0.5683047539551349
shared_clothes,0.5670288145683614
salute,0.5667499390415169
"black_vest,",0.5664183204747208
emphasis_lines,0.5664172331980408
"homurahara_academy_school_uniform,",0.5662943266226884
artist_logo,0.5662822664478412
"song_name,",0.566254254103763
sideways_glance,0.5661483690050452
"freckles,",0.5659027547105211
"mole_under_mouth,",0.5655908585958239
ishtar_\(fate\),0.565554328009298
"nike,",0.5654612055308897
bodystocking,0.5650557102652082
"tombstone,",0.5643509189895836
"rubber_duck,",0.5637710510573204
sharp_fingernails,0.5636853178841168
nose_blush,0.5635839753436448
curtains,0.5630910330357534
"pink_sweater,",0.5630768277889664
aris_\(blue_archive\),0.5629792975911971
"wine_bottle,",0.5629378934208328
pumpkin,0.5626051977626355
"cuts,",0.5620876371061305
"purple_headwear,",0.5620421259423543
plaid_shirt,0.5619616487989296
novelty_censor,0.5618768886158004
oni_horns,0.5618485729142824
"head_chain,",0.5618242636038939
ornate_ring,0.5614050559969492
unicorn,0.5614050559969492
"tiger_girl,",0.5613538957457167
"feather_hair,",0.5612496492611452
"cross_choker,",0.5612221142331272
"frilled_shirt,",0.5611343043990876
"white_cloak,",0.5611103280754095
"multiple_horns,",0.5605819971723799
pigeon-toed,0.5603271009999364
shrimp,0.5602801185942642
"syrup,",0.5602508953997624
shirakami_fubuki,0.5602294491247778
mysterious_heroine_xx_\(fate\),0.5600615846013017
"standing_split,",0.5600450873784147
shooting_star,0.5598993547335022
"adjusting_legwear,",0.5596025635110964
two-tone_background,0.5594606244649672
asuna_\(blue_archive\),0.5593844446995438
breast_hold,0.5590935681724033
"spine,",0.5590331986687854
"shrug_\(clothing\),",0.5588192694241477
viewfinder,0.5578811629817211
karyl_\(summer\)_\(princess_connect!\),0.5577888520266843
tanlines,0.5572703527884304
moriya_suwako,0.5571042730834995
"zipper,",0.5570751975852543
skin-covered_horns,0.5570680744901777
"green_bowtie,",0.5569632899887413
javelin_\(azur_lane\),0.556939526752403
"prosthesis,",0.5567891093865394
toeless_footwear,0.5567361253189447
sleeves_rolled_up,0.5566960607025658
nontraditional_miko,0.5562221761694411
night_sky,0.5559204304874157
"colored_eyelashes,",0.5557220127897297
"peeking_out,",0.555675860764
leg_warmers,0.55536411027854
"interlocked_fingers,",0.5551130661364932
crossdressing,0.5550077355023147
sesshouin_kiara,0.5549772883746441
ribs,0.554871586175396
holding_scythe,0.5548300581586064
"plectrum,",0.5548250729027007
"elf,",0.5545901079540068
head_out_of_frame,0.5543729071112365
american_flag,0.5541131915927452
"bead_necklace,",0.5536109162908385
short_necktie,0.5534922696792903
blue_gloves,0.5529252346447263
gradient,0.5523419872639237
medical_eyepatch,0.5522570117749114
white_ascot,0.552179568321771
"shade,",0.5520405469080181
christmas_tree,0.5520123189411401
glowing_eyes,0.5519505739437194
oil-paper_umbrella,0.5518783962145788
"thigh_pouch,",0.5518641454539988
"hadanugi_dousa,",0.5517287867575434
"cucumber,",0.5514456228263535
"bride,",0.5513335659564793
eden_academy_school_uniform,0.550789884550128
bikini,0.5507255042569242
plaid_skirt,0.5507007381117722
hands_on_own_face,0.5505464401937444
"talking,",0.5504013368308897
adjusting_hair,0.5502552489067799
"duel_disk,",0.5501164857660189
"denim_skirt,",0.5500239842046817
cocktail_glass,0.5493084059500642
"baby,",0.5491130292497285
"sweater_dress,",0.5490471938327633
blue_sleeves,0.5488900468963367
"cyberpunk,",0.5487673015675146
frown,0.548657471485744
bamboo_steamer,0.5484922728665267
"tail_censor,",0.5483333911116356
crab,0.5480189290060936
"sheathed,",0.5477801731864808
"high-waist_shorts,",0.5472974609368856
"white_ribbon,",0.5471736684647789
"bow_\(music\),",0.5469978585130028
pulled_by_self,0.5469270309929716
"steak,",0.5464937159380612
fantasy,0.5464511334131101
uraraka_ochako,0.5461652689394392
"frilled_hat,",0.5461227616601936
"traditional_youkai,",0.5459129571217396
"melon_bread,",0.5458934150948167
cover,0.5456467771800974
